pesel,lecturer_rating,instructor_rating,course_rating
39928822300,8,6,1
02309372300,6,9,5
78271819900,6,4,4
86272823400,9,5,5
11393955000,4,5,6
22689482000,5,6,7
28703231600,8,6,6
86627343700,5,6,5
34028833500,3,7,8
63599563200,6,7,9
78817045400,7,6,6
69475337500,6,6,4
28273329500,6,6,8
17541168300,5,7,3
70009920000,6,6,6
67823736600,6,6,5
69835034700,4,9,2
60482395700,4,5,2
14343641200,9,6,4
81551151600,4,5,7
75022904000,4,3,8
03007343400,7,1,6
19873394000,6,5,3
43349180800,8,6,6
04955957900,6,9,3
52018554400,2,6,6
88318774400,7,7,2
41730303100,6,2,8
45889612000,8,7,6
59575269700,7,1,6
25386440200,6,4,5
43878515000,4,8,4
63088172000,3,6,6
15014762200,8,6,4
01280458100,6,7,5
67180775600,6,6,4
50625541200,6,6,0
87124552400,6,5,7
88821129600,8,6,2
32028203200,5,7,6
42247889100,7,5,8
68345406200,4,5,6
80053441900,5,6,7
25818235700,5,3,6
40268775000,0,6,5
85818536300,9,3,6
12341544500,5,6,7
67126328400,6,4,5
26472032400,3,9,6
17303111800,7,8,5
69631120000,3,6,5
06951061700,6,7,6
46855706300,2,6,5
76573237500,5,5,7
00538050500,8,4,9
31907706400,7,6,2
02364929400,2,9,5
07669165000,8,5,6
16777593100,6,5,8
69584330000,7,7,4
28858014900,5,7,4
63771298000,9,4,6
89596765900,7,6,6
84049218100,6,5,5
84517686200,6,8,3
35720417200,6,6,6
75346425500,5,7,2
33148350300,7,1,7
01206084300,5,5,6
46538125300,1,5,5
02655807200,8,5,4
63392712300,7,6,6
11702346300,7,6,6
80964131300,2,7,5
65405274000,9,9,7
88471668900,9,8,5
39474730200,7,8,2
29232236500,4,9,3
42451763800,6,6,8
66789477600,5,5,0
66357584100,6,5,1
76448542500,7,6,9
47203922600,5,5,4
56871978200,5,1,5
36993276200,7,6,5
80852375400,7,9,4
74701004600,8,5,2
58012728500,8,3,2
56350631300,8,9,3
85749165000,7,5,7
49505475800,3,4,7
09692499100,6,8,6
40048868400,5,1,5
54033476200,6,6,8
06287000200,5,7,4
22364992900,3,7,5
45421939400,7,5,5
33463708300,5,9,6
36980966500,5,6,8
72228132700,6,6,7
05452530300,5,4,0
73531667400,5,6,4
34463064300,8,1,4
21175488100,3,7,5
16507688500,6,5,3
50337249400,4,8,3
83715328300,8,6,6
48231704200,5,5,5
59305304100,5,9,7
88050488700,9,6,7
78879582300,5,2,4
59942681700,5,9,5
68177353000,3,8,2
79064756200,2,5,2
80457225500,6,6,7
18142138100,3,5,7
33817548200,3,3,2
33298313300,6,5,6
64768277100,2,3,3
46548219000,4,6,5
04122043400,4,3,4
74611679900,7,6,8
54896405700,6,7,5
08696428300,2,7,3
40264369900,8,6,9
75783681800,6,9,5
10982632500,6,6,4
74754375000,4,0,7
54958010600,7,8,1
14277263600,5,7,6
58322561500,3,3,7
21501056500,5,7,6
37929703200,6,6,5
88671168300,2,6,9
37163039700,6,6,2
58291748900,5,5,2
45691692000,2,6,5
46667903600,4,6,5
85360271500,6,6,6
60261405500,3,6,6
35840669300,3,8,6
70212494800,5,6,5
45809887600,4,6,6
52014693600,8,7,5
40292325300,8,8,6
60246982400,8,7,6
38292726700,4,5,4
81492376300,3,3,5
80463480800,3,3,7
20087223700,5,5,6
48560695300,7,5,6
41638084400,5,6,5
25225406900,7,6,6
65979249800,3,9,2
73079951900,7,9,9
52364661800,8,8,4
61698387900,1,6,3
29950633600,6,7,6
73549415600,8,6,6
22493052800,5,8,8
46829775700,9,8,4
11499129700,8,6,7
16735435800,6,6,6
69362178800,5,8,4
76809863400,6,7,9
40145688700,2,5,8
43144142700,5,8,6
40070137900,6,4,2
72202400000,7,6,7
43790535400,5,6,5
39024461300,5,6,6
86252473200,9,5,5
01195803900,5,3,8
17234871100,5,6,4
70093812700,5,6,7
45240342500,7,8,3
60147826900,6,7,6
63171635100,6,6,2
16343133900,6,6,7
42463704800,4,9,5
22871544900,8,6,6
75809196200,3,9,7
71438096700,7,6,5
27697441200,6,5,6
64648203900,6,6,7
34430026000,6,6,8
13832616700,7,6,5
40770364600,5,6,7
71497129600,4,5,6
17110843200,9,5,6
43529199800,5,8,4
60762710400,7,2,5
21798787900,7,5,6
36255268600,3,5,6
19066617200,8,8,8
83656164200,5,6,2
20229752000,5,6,7
34332261100,9,6,6
46233166000,8,6,5
33342744200,4,5,5
03947795100,5,0,4
14267586900,7,6,3
05810342800,8,3,7
17383283400,6,6,3
22824386000,6,6,3
81059377500,6,5,2
76159442400,5,7,6
73928205900,4,3,7
23115677200,6,6,4
10179825700,5,9,4
07055931000,4,7,4
61760521400,9,9,4
53246649900,7,7,6
17130354900,7,6,9
22477677500,6,6,5
54474519900,7,5,4
60672123000,9,8,6
28619679600,5,5,6
79653366300,8,6,6
20830570700,7,6,7
48209895200,7,5,3
37196827800,7,4,4
41751204700,6,5,6
54305934700,6,4,5
33156878900,0,8,4
17609538300,2,6,4
22757997800,6,9,6
76726229800,3,7,5
58241903900,4,9,3
71027098000,9,5,5
15971436500,7,9,5
07735297900,8,6,4
75056184400,5,7,5
69378732800,5,5,1
40361950200,3,8,8
63386522800,9,9,7
22066815300,6,8,1
09729561000,4,4,7
30197517400,4,9,6
16714803800,4,7,4
19169011300,6,6,8
06140902800,3,7,1
27266076900,5,7,6
33905691700,4,8,5
13704828200,4,6,6
29358248500,7,2,4
67007596200,8,8,5
50897491800,2,6,3
43860484200,2,2,6
61913298400,5,9,4
36080596300,6,1,3
76976901300,6,6,2
28923097700,6,5,5
53259947200,6,6,8
26887076800,7,7,2
27076776500,5,3,6
72344453400,6,7,2
08317674500,4,5,3
25256347800,5,5,5
82359310800,6,5,4
40579794200,4,7,7
66709655900,8,8,6
02441745800,7,7,4
14946442300,2,5,5
88858318600,5,9,5
78030988900,2,6,9
80225242500,5,0,5
68026598000,3,9,9
77891048100,4,8,3
88822459000,6,7,9
76924024700,6,0,2
64165433900,6,7,2
56748010200,5,3,6
64815611100,5,7,5
10551606000,5,4,7
39848759100,8,5,5
05649615000,7,3,5
53954754100,7,5,6
03719696000,6,6,6
30742540700,7,5,5
48707762200,2,8,6
09477779000,5,6,5
71354649900,0,6,8
70525997300,3,6,2
58646977100,8,6,7
89788865900,5,3,6
54699672500,7,7,6
71449231700,7,6,4
73674650800,2,4,5
69358319500,7,7,4
69868427500,6,5,6
07343580700,6,5,4
34529515200,6,5,6
56588437800,6,4,4
50291951300,4,5,6
30722088100,5,5,5
52748362300,6,7,2
53324624000,8,6,9
86321347200,2,3,4
26924188500,7,9,6
82594193300,6,4,6
38453581400,5,6,5
69569193900,3,7,4
55351236800,7,7,6
05377594300,5,7,9
84178111100,8,6,7
10686313100,4,7,6
19763442800,5,8,6
04370624400,7,5,4
19845781000,7,7,4
85345110200,8,7,6
36249043500,4,6,0
82198828800,4,7,8
24590643500,7,5,5
03830524700,7,7,9
29614605000,6,8,6
59795117700,7,5,6
32691378100,6,7,7
61525136600,6,6,6
54559965900,4,6,8
25185421400,0,6,6
68513831100,5,2,2
59277199900,8,6,7
43807220100,7,6,8
26759129200,8,9,3
85603559400,7,5,5
27229851400,5,6,3
60915565100,6,5,3
13276154200,0,6,5
42409583200,7,7,5
78523739500,8,6,2
40613747100,7,6,4
19557744700,7,7,6
86768246700,5,5,6
75290950600,9,9,6
86177011100,5,9,6
69613915400,7,7,5
05302202600,5,9,8
23471054400,6,6,7
27254905300,1,5,8
23053900400,5,5,3
18243193700,2,9,5
28027686500,9,4,5
15410674100,7,4,7
10471940500,3,7,4
41716750300,4,6,0
34686649300,9,7,6
52679460300,4,5,4
47717403600,5,5,7
68002864300,8,7,6
41236145500,7,6,8
66182325100,7,3,7
17623696200,6,4,6
09149546100,4,7,6
44656818000,6,5,7
34336069500,7,6,6
20749435100,7,7,4
81424118200,7,3,6
48562636300,6,5,6
19251182800,3,7,7
34683701400,5,1,4
87329560700,3,6,7
83474762300,3,7,2
85964858300,6,6,5
54814901000,6,5,6
32519985100,6,5,6
22340525400,7,6,5
52150138900,4,6,7
89331824400,8,4,8
10769977000,6,7,3
39744887900,5,6,6
60077943100,8,7,6
05327691700,4,6,6
37821425700,5,2,9
50820409600,7,7,6
06119721800,5,3,7
66269908100,7,0,3
67904226400,8,5,4
04686199300,5,4,7
03382904500,4,3,4
07480880200,5,4,5
82351684300,6,6,3
44604872400,7,7,7
23290787500,9,8,7
21907081800,7,9,8
24028940400,6,6,7
41195124500,4,8,4
30294717800,5,4,8
75890313700,6,6,5
38291513300,5,6,7
34243475900,4,5,5
67651205600,8,6,6
20859128800,6,4,6
37957571600,7,5,8
83608030600,4,5,0
74223297100,9,6,8
32886277800,3,6,6
43523138700,2,5,9
81535677800,6,6,6
43378635300,4,2,3
50859641500,8,6,5
88178932500,6,8,5
24654741700,4,1,6
20372579900,8,4,6
56958227100,9,5,5
89522102500,8,4,3
00197670600,7,8,3
01623867600,5,6,8
44340242700,7,7,4
53564601000,8,4,7
23135578900,8,5,6
63526637200,5,8,7
40603305900,6,4,8
60221152100,1,4,7
78814549400,7,5,7
02770754200,2,6,6
55493680900,9,8,9
05992928600,1,8,5
55821174000,2,7,6
84873753000,5,4,3
80449311800,9,6,5
25566821300,6,5,7
65337324600,7,1,7
41968152200,4,7,3
24170413200,6,5,1
43120139600,6,4,2
39646712500,7,5,2
66791741100,8,8,8
71635933300,3,5,7
36943377500,7,6,9
39877346300,2,2,6
62340515500,6,4,8
30299996200,5,6,1
45119115600,4,1,5
79555257500,6,6,7
75479203200,5,5,6
14298147500,8,4,7
40474153900,4,9,9
02880897300,7,7,7
74247151200,7,6,4
02921390500,5,4,4
20281458900,3,9,0
74884992800,8,5,1
27088394100,1,5,2
52537834900,4,5,4
82494601400,8,5,8
52755620500,2,7,2
59415490000,8,7,8
85336400300,6,5,7
47390794300,9,8,6
57739251700,5,3,5
46632654400,6,8,6
24956950600,4,9,5
31802031100,5,8,8
54410595200,2,8,6
71646841300,8,5,7
69126913100,7,7,4
55603666000,8,5,5
80830318300,6,9,1
44085728800,7,7,6
42257618400,3,6,6
11920072900,3,4,4
27376526100,5,8,4
55192173300,6,5,4
08696310100,3,5,7
78279082400,4,6,3
47420625100,8,3,6
68210548000,7,7,8
52789236100,5,6,7
22977132600,7,6,7
25067584500,6,8,9
61911827800,2,5,3
87251023500,3,5,3
71557261300,4,5,4
73035161000,8,8,5
77649866400,6,3,4
47277799700,6,9,4
82619032400,3,5,6
20289465800,4,6,4
46435800700,6,7,9
09664729300,3,5,9
47286776400,7,8,6
23311932600,2,5,6
34388903900,6,5,9
18795481400,7,6,3
28040779500,5,6,4
58017435900,9,7,7
08890547900,5,2,6
33224444400,9,3,5
42766519900,5,6,6
85791092200,6,6,4
39345077000,8,6,8
50846669000,7,4,7
28350234800,7,4,1
41946621500,4,5,4
24167181700,9,8,7
03880462500,6,9,6
37995642400,8,6,1
82640118100,3,7,9
19185440700,5,7,2
46657289700,5,9,4
24597755100,3,9,5
41993309800,7,8,6
34478263000,5,7,6
79391917800,6,7,5
46775198800,6,4,8
06574691900,6,6,4
64274811900,4,6,4
07312549200,5,3,6
40695861100,4,5,5
01117898400,5,6,8
37280559900,5,6,5
08987419900,2,4,5
29187199300,7,5,5
05329690300,7,6,6
47639592000,6,7,6
39749929900,7,7,3
02870094700,1,6,2
68470687300,4,6,5
12951664700,5,2,5
01740216000,6,6,4
29381741900,4,7,4
49596598400,6,6,4
27047492100,8,5,6
35983721100,8,6,4
35917436600,6,7,4
08464395900,3,0,6
72629590700,7,7,7
30125767500,8,6,7
09059217700,5,9,5
13315202500,5,7,2
61488026900,6,1,5
16444997700,6,6,5
14660529700,5,9,1
05906757900,6,5,5
29882713100,5,5,6
68094019600,4,3,7
75857966100,6,5,4
71731893500,7,8,6
15575959000,7,5,5
87991175500,5,8,5
73250134800,9,4,4
48258726600,7,5,6
86316498700,7,3,7
14306509600,5,6,7
72878101700,6,8,4
54084842400,7,5,8
89084284700,8,6,4
34427354200,6,6,6
18720394300,6,5,4
42823678900,9,4,4
40629286300,7,5,7
37762231200,8,7,1
80704085700,6,7,4
29376890500,5,6,7
42678920000,6,6,4
68013923300,6,5,9
33744270900,8,4,4
17645062200,2,6,5
32238671100,7,6,5
79493750600,5,0,5
50202351500,6,8,5
78413317400,7,5,7
36790713900,2,6,5
04729414400,6,5,5
18420658100,9,6,6
32240178100,5,3,8
46159811400,9,0,7
68697728100,7,6,6
42020606900,7,7,7
55220936200,6,6,6
86936113100,4,7,7
66746399400,5,6,6
85921253800,5,6,6
03029764100,5,1,6
18469761800,6,9,4
37931291200,4,6,4
45057264800,6,9,7
74499910300,6,6,7
04567065300,4,9,7
02077043500,5,6,4
88965307900,7,2,7
43969267900,4,7,4
17825879000,8,3,4
83095994900,8,6,7
33436532100,4,9,3
62867642300,9,5,7
72069912200,2,5,7
72282563700,6,8,5
41527200200,7,5,5
23958544200,6,7,5
70225617900,8,4,5
68480361500,4,4,5
86440895200,5,4,7
77103165400,6,5,5
24001022700,7,9,7
54146268700,7,3,2
07169309900,5,7,6
04081663800,5,6,6
00155814600,5,9,5
84390052300,7,5,2
62884418700,7,9,6
74749413800,7,5,5
39672811100,8,6,7
62045176800,2,6,3
00191663000,6,1,5
62196796100,6,2,5
76094222100,6,3,2
37425401400,1,3,4
62030475200,9,3,5
59525162300,6,5,8
35881482200,6,9,6
39511500400,6,5,1
57128153800,7,7,6
07951308700,6,4,6
03493625700,3,5,3
07981930700,8,6,6
21760596800,4,5,7
84277244400,6,6,5
20318262100,6,8,7
54781704100,6,4,6
41529467300,4,6,3
38462685200,6,7,6
31037453100,3,5,4
74981912300,7,4,4
37429388700,5,5,5
06402456800,6,9,5
39623942900,6,6,6
16719021400,9,5,6
79476057700,7,5,3
54084470700,5,5,3
46473433000,7,5,8
86230235000,4,5,9
02383878600,6,5,4
35522908000,6,9,6
85809249200,8,8,2
77764126600,6,2,4
31548498200,7,7,4
84660583900,9,7,5
17159040700,6,7,8
41849004200,9,8,3
64593615700,4,5,6
18391876000,8,6,5
23098097200,6,7,2
45777509800,8,8,2
68223865200,5,7,6
75408343400,6,7,9
46131057400,5,6,9
43298333100,1,7,6
17548144900,7,4,5
28033521600,7,8,6
00320406500,7,5,7
13402697700,5,4,4
01956386700,0,6,8
02186662300,7,5,3
33937802700,5,5,7
25659106500,5,5,4
02426722500,3,9,6
14727632600,5,6,8
67798990400,8,4,8
29231549000,7,6,7
49248283700,5,5,9
54109108400,4,6,6
57868158300,5,6,2
61229481000,2,4,5
43501676700,8,6,8
49385918900,5,6,5
53555733100,8,6,6
58680169900,7,7,6
65960168400,6,6,1
85419562800,3,2,6
87541750000,2,5,9
69480085400,5,9,4
39275561400,6,9,1
42453893700,7,6,9
34488036200,4,5,6
85899136800,7,5,4
45786689600,5,3,7
18321167400,2,8,4
61317731400,7,8,6
20424693400,3,5,7
51863294400,9,8,3
65347705000,5,5,8
74297237200,7,6,3
51269162800,2,9,6
15441442900,7,6,7
35767257800,7,3,1
08088913800,8,6,4
62918615800,6,7,1
65087236700,3,4,6
41522613200,6,3,4
69829018700,7,7,6
29422027000,6,5,8
33413985200,4,6,7
84726776900,3,5,7
09318945800,5,5,2
41137418500,5,6,6
42931526400,6,1,7
65512452700,7,5,6
86219574200,3,8,5
59782871700,8,7,6
05301011100,1,9,2
31560709800,6,1,9
31853720800,6,6,4
40473058000,3,5,5
01335917600,8,5,7
11596443400,5,5,9
30998905900,6,9,5
75180313900,7,5,0
71369688700,8,6,5
88466368000,7,6,4
83699848200,6,8,2
02298075100,7,5,7
50645979800,6,5,1
46120241600,3,9,6
29369841700,6,6,7
47065752800,7,9,6
54379668000,8,8,8
41864479200,4,6,5
34242460100,6,5,5
89776635000,7,6,6
26876626200,6,4,4
82793159900,6,5,2
14412566100,5,5,8
23502168500,5,5,5
27252701500,6,6,8
60373209200,5,5,3
20974840200,4,7,6
37870899200,9,2,7
81027667600,5,6,4
03441378700,6,4,4
53971249000,0,1,6
06073721800,8,5,9
82275861100,6,6,7
31106497700,6,6,5
32793462600,7,6,6
46015380400,7,7,7
24817110400,1,4,8
30856683200,8,6,6
68548805900,6,8,6
53852923300,8,5,3
70073017100,6,7,4
65710981400,6,7,2
02557743200,4,6,6
57150886500,4,7,6
00459772200,9,7,3
38974220500,5,6,7
44012842500,7,7,6
48468229100,5,5,3
04347327500,8,7,6
84040416800,8,8,7
86617205800,6,6,6
04428007500,8,1,6
72166921400,5,1,4
22469474100,6,7,4
09723694400,6,5,5
86859666300,5,3,7
03953293900,7,5,3
23949743300,3,2,4
76040384800,7,7,5
07327460500,6,6,6
41943314600,6,5,6
20794883100,6,9,7
74433808600,9,6,4
45826345600,6,0,3
74973758500,7,5,3
29908173100,8,6,5
14744958200,8,6,8
62983117700,6,6,6
13861565800,5,4,5
46267693800,5,5,6
11381322700,2,2,8
60498384400,9,7,4
75513721400,5,4,3
07307186400,9,3,6
51015118800,2,3,7
85951910900,4,6,3
26482443100,3,9,5
76198980400,7,6,4
03059106400,8,7,2
32790512400,1,9,9
37263151300,5,5,8
55732273800,8,6,1
20125279900,7,0,4
11367682300,6,6,9
09135722200,3,7,3
45148168200,4,7,3
26307743800,6,4,7
15161283800,6,9,5
51125323200,7,5,9
53338505800,5,6,7
20867170000,7,7,4
85762025700,5,6,6
70969483400,7,8,7
46546302100,4,6,6
72380617100,5,5,2
42753257000,5,5,6
83568117200,6,7,8
24534549600,7,9,7
20171938800,6,4,8
17630011600,5,4,7
24533517800,4,5,4
48666942000,8,6,6
48793488100,4,5,7
51748336700,9,5,7
35764285200,5,8,4
79583871000,5,8,8
66754358300,5,4,7
13645364200,2,6,9
62492926800,6,3,6
35024857900,9,9,6
40753779700,9,6,6
73221630000,7,5,1
32381414100,5,6,7
09397974800,7,0,5
06039393200,6,8,6
75351398600,7,4,8
67586363700,2,6,5
52774911800,2,5,4
80885277500,7,6,6
70422156800,5,7,7
52907591800,5,6,6
11371156600,5,5,5
79141016400,7,7,7
60485697600,4,9,3
63571611100,7,7,4
06698354400,6,7,7
53363665100,7,8,7
55714795200,8,5,6
12835230400,7,9,4
75088455000,7,7,7
65726259100,5,7,4
84196874900,8,5,6
43235180000,4,6,5
83072853100,2,4,5
21290966300,8,3,4
50652872900,2,6,1
80481540400,8,5,4
14142840000,1,8,5
36283837700,7,8,5
66964910000,8,6,7
46123299800,5,4,7
47818975000,7,5,6
43406550500,5,8,6
48127600200,6,4,3
04252876700,3,9,5
24265874100,6,7,3
83468484200,7,8,6
75251644900,8,5,4
71880043800,1,7,6
82338740000,0,8,6
29129960700,7,7,9
63040927300,4,6,5
28684825400,7,4,2
83046030300,4,5,5
40751275800,7,9,6
59829110100,7,6,1
27697362100,6,4,4
72911816800,6,8,8
31291400100,6,5,6
75973413600,8,9,7
05659775200,5,8,6
82437395300,7,7,0
65255930000,8,7,4
43968551300,4,3,2
37116258500,2,7,6
66974867000,5,6,1
08098642500,6,6,6
74038521900,9,5,3
79164097400,6,8,3
03404305100,6,6,6
62297139500,7,4,3
10037837600,9,7,8
00512455600,5,6,8
27613424000,5,6,6
81666940200,6,6,4
32139511500,6,3,7
10066727300,4,6,6
44224914800,8,4,0
85577451700,6,4,5
16903711400,8,8,6
80414120100,7,5,1
37226276200,7,9,1
15620361000,8,8,3
67186894100,6,8,5
20939323800,5,4,6
14634509000,8,5,5
09993159200,4,5,7
20255709300,6,5,4
01751532800,7,6,6
06948989700,7,4,5
89470501900,7,8,5
59539488800,7,5,9
15844920400,6,4,4
45185757100,6,7,6
36776320400,9,5,7
15057415200,5,7,5
73497451900,7,4,3
55893789400,7,6,9
32773189400,4,7,8
64936320500,7,8,5
34885979200,4,6,8
14755062100,6,7,4
37744135500,2,4,6
46755260900,9,5,5
84186449400,3,6,5
68169081100,6,5,5
21635943100,3,5,6
06862921000,5,5,6
34914010600,7,6,7
38270445400,7,6,6
56066256100,6,6,3
11008065200,8,6,1
25249642700,5,7,8
44042042300,6,5,3
11207720200,2,7,6
71777964300,5,5,4
45807559900,7,6,4
48296894800,6,2,5
63548970600,7,4,5
03394269200,1,5,5
10561560100,7,6,5
74295118100,2,4,7
86452090900,5,5,7
60311677800,9,1,5
58486887600,5,6,8
60497997600,5,5,4
25517925800,9,5,2
63121712000,5,4,7
73929472600,2,5,2
40595418900,4,8,3
25071673200,6,5,8
14768032700,6,5,4
11820463500,6,1,3
26006179600,5,6,6
29688703300,4,8,5
85932161400,6,1,4
44849964700,6,9,4
58601928500,6,5,6
58214784000,7,7,3
46229829900,4,9,8
76099939800,4,6,6
30281762000,6,6,6
28575065200,5,5,0
03766246800,6,9,8
61439177600,8,4,1
13426777200,6,7,2
55969633000,6,7,6
26045851300,6,6,6
41476945000,7,8,7
25915968400,4,8,4
05656249700,7,5,5
77384778000,7,5,7
44090067100,7,6,5
11293757000,4,6,8
50223079800,1,9,1
29412090500,5,6,6
41924591800,4,6,6
80223306500,8,7,1
66007786800,6,4,5
20513067100,7,7,3
68439756100,2,5,7
79609522900,5,6,5
48903383500,8,8,1
30128713200,6,5,4
37621172000,6,8,4
29997075800,6,5,4
37664114500,5,4,5
26076359500,5,6,1
76820490400,8,5,6
73680018600,9,6,8
21513672100,7,5,6
34758517400,1,3,5
48341817900,7,5,8
69735590700,9,7,5
20262170600,6,6,6
33157833400,6,3,6
26717540200,7,4,3
18446476100,6,0,5
68564336900,8,9,6
89846399300,5,9,5
62320773900,0,5,4
84580157200,7,5,4
83177061200,5,4,7
88881482300,6,8,1
27128745300,3,9,7
72687948600,7,6,4
36454256100,6,5,4
73850754100,2,9,3
42312905500,4,3,6
88667937700,6,6,4
23837567800,4,5,2
20709529300,5,3,6
47763427700,4,6,6
16432939700,8,6,4
36087098700,9,6,4
39489609700,5,7,3
85112636100,9,6,4
64475914200,8,4,6
00984090900,7,6,6
71980393600,6,5,6
32383099800,7,7,6
30268174400,9,5,5
45454823800,3,7,6
03173157200,7,6,5
05003007200,8,5,8
82318331500,4,6,7
44587214200,6,6,5
44078266900,6,5,8
70505039500,9,6,6
55450079900,9,5,4
47640755600,5,7,5
70755661600,6,8,2
18604647900,7,3,5
57548774800,7,6,9
01365930300,5,6,1
39893833400,5,6,8
19789058400,7,5,4
08816133600,7,6,4
15356522600,5,7,1
31087962500,7,6,5
64632950400,2,5,5
14292412100,7,7,1
63461413700,7,8,6
49561861500,8,6,8
86296817300,5,6,7
74870861500,7,5,6
31752952100,7,3,8
16686811500,4,6,3
00664418200,5,6,7
73085110800,3,6,7
37254226300,3,8,7
69740302800,5,8,5
67111496900,6,5,4
20419686000,6,4,3
68480177100,6,5,7
34169523200,7,4,5
57130423700,5,4,6
54333258200,4,7,6
00566363200,5,8,4
84161420100,8,5,7
40381815500,3,5,5
61037079400,8,8,8
63535831500,8,9,6
50908854300,9,8,6
04770686800,8,6,7
47534211900,7,7,6
34736905700,8,2,6
59129962200,3,7,3
08662461700,5,4,4
49790880100,6,9,6
25556713000,6,5,1
20364771500,4,0,5
28218370900,6,6,5
50370050300,7,8,6
88217980100,5,7,4
33358568600,4,8,5
65646478500,7,7,4
69318799800,4,6,7
43562177000,2,5,5
81294634300,5,4,4
75287989600,6,8,7
47332805500,8,6,5
06523143900,4,3,0
11872920200,3,7,6
59385880100,0,6,4
35274504800,5,6,6
42427098200,5,8,8
52659404000,3,5,2
23786223300,3,6,8
66072874400,6,7,2
59643538900,6,4,3
57746917200,4,7,5
66760891500,5,7,4
68881560200,6,6,3
67019640000,6,6,2
04914377700,4,2,1
50850788800,7,9,3
19239003400,7,9,9
50463099900,5,4,3
41580123600,9,4,5
34988059700,8,6,6
30311503300,7,4,6
21403555700,6,5,1
43675144900,5,5,8
78965161400,7,1,6
07586551200,7,6,1
23570974700,6,7,6
06921553200,5,5,7
62094998500,7,7,5
26749559400,9,8,6
62374020700,5,5,4
02994284700,5,7,8
44026355400,5,8,6
75118323000,7,8,5
75134581400,6,4,3
62818925400,2,5,5
15482352900,7,9,5
13086970500,3,2,8
21783174500,7,8,5
78104322800,5,6,3
06302799000,5,4,3
17931240600,7,9,6
58643198800,7,7,5
64610082700,7,9,1
15164042600,5,7,2
40445631400,5,9,9
45780347600,8,7,3
22328038700,8,6,6
86239070600,6,8,7
79713238100,5,2,6
75229078600,5,4,4
72829546700,4,7,3
31086252100,8,9,9
26739839000,7,5,4
48544367400,5,5,7
11318880700,2,8,7
66377300200,4,6,6
23206871800,5,6,5
40726962600,5,5,7
50470965100,6,7,9
63611215700,8,7,2
10683427600,5,8,5
27583185300,5,6,7
18186662100,6,5,6
10201799000,8,7,3
82317675000,5,5,7
26207716800,7,6,6
84969431500,4,6,4
40749555800,5,6,3
22629856600,6,6,4
17810226000,5,6,6
38558478800,7,4,6
58350984200,1,5,7
19259038500,6,0,6
14948769000,5,4,5
49249828100,2,5,4
43714637500,8,7,5
82968487200,6,5,5
82142873600,4,8,4
40759970000,6,9,7
18580302000,6,1,6
65854185400,3,6,3
73986745600,5,6,3
48622240500,6,5,6
23491712200,2,9,7
81005684000,6,5,7
59844613500,6,1,4
33752781600,7,7,7
81490189000,6,6,6
53579514400,7,9,8
70049937500,3,6,7
08421991800,4,2,3
64110974100,3,9,8
04744524600,1,7,6
51538958600,6,5,4
42088539300,6,6,4
21979781800,6,5,5
81079735100,8,7,6
13670754500,6,4,7
83594792900,5,6,5
51619230400,9,9,8
42906980900,0,7,7
51966116800,4,5,7
25977130400,7,8,3
62498987200,6,6,6
50542476800,5,6,3
10818726800,9,6,6
75175624600,4,6,7
71680174100,7,6,6
17393142500,3,5,6
62040588700,8,6,6
49522286800,6,3,5
42188802100,5,1,8
12145013900,3,7,4
36524267300,1,5,2
21401472200,0,1,2
32479111100,7,5,5
68672883900,7,6,1
54435556800,4,7,7
17942656900,5,4,7
56125575400,7,9,5
22501166800,8,9,8
83160456100,6,2,5
84153419400,5,6,3
82254013500,1,8,6
32853296800,6,6,5
33110511600,6,6,3
50281766200,5,6,9
78547130900,7,5,2
09428809300,8,6,4
79803876700,6,6,2
57972095600,4,7,7
78423247600,8,9,7
52430238000,6,4,0
37580798600,8,6,9
78615482800,5,4,4
33463364500,4,7,5
45899669200,5,7,4
87107747700,6,8,6
83713305300,4,7,6
43210363800,7,5,5
46952775400,5,7,9
51849896700,5,6,3
72814207200,4,4,6
88102817100,6,6,4
67007217700,6,8,6
71903190800,5,5,4
85561339100,7,6,6
77398515700,4,6,7
40720915300,5,4,6
60473012900,5,7,6
13010422900,9,6,5
69667786400,6,7,3
24136733300,5,4,8
28646011100,6,6,4
09141269700,5,9,7
22536843000,5,6,6
25781586200,6,9,8
14388921700,5,6,8
67984701800,7,3,4
55073179600,6,8,7
76356860400,1,6,4
44393399700,4,7,1
11611020100,8,5,6
27950306400,7,5,2
12544242400,4,8,6
77149462300,6,6,4
53145529200,5,5,3
62198971300,7,3,7
